year,team_name,fg_pg,ft_pg,three_pt_pg,orb_pg,drb_pg,ast_pg,stl_pg,blk_pg,tov_pg,pf_pg,pt_pg,opnt_pt_pg,fg_pct,three_p_pct,ft_pct,wl_pct,conf_wl_pct,srs,sos
2022.0,Texas Tech,26.18918918918919,13.621621621621621,6.081081081081081,10.567567567567568,36.146822498173854,13.675675675675675,8.0,3.5135135135135136,13.486486486486486,16.16216216216216,72.08108108108108,60.648648648648646,0.472,0.321,0.698,0.73,0.6666666666666666,20.08,8.65
2022.0,Texas-Rio Grande Valley,24.483870967741936,16.06451612903226,6.32258064516129,8.741935483870968,34.234131113423516,12.225806451612904,5.225806451612903,3.193548387096774,15.387096774193548,20.0,71.35483870967742,78.64516129032258,0.441,0.304,0.695,0.258,0.16666666666666666,-10.18,-1.28
2022.0,The Citadel,27.032258064516128,12.03225806451613,10.709677419354838,9.32258064516129,37.021852237252865,16.129032258064516,4.709677419354839,3.5806451612903225,12.161290322580646,15.32258064516129,76.80645161290323,76.83870967741936,0.445,0.354,0.672,0.419,0.3333333333333333,-6.8,-1.97
2022.0,Toledo,29.91176470588235,13.176470588235293,6.911764705882353,10.647058823529411,39.59861591695501,15.264705882352942,5.529411764705882,2.764705882352941,10.235294117647058,15.088235294117647,79.91176470588235,68.6470588235294,0.479,0.354,0.754,0.765,0.85,6.26,-3.22
2022.0,Towson,25.58823529411765,13.911764705882353,7.794117647058823,11.735294117647058,36.15484429065744,13.470588235294118,7.264705882352941,2.7058823529411766,11.882352941176471,17.352941176470587,72.88235294117646,64.26470588235294,0.448,0.357,0.719,0.735,0.8333333333333334,6.47,-2.15
2022.0,Troy,24.0625,13.5625,7.5,11.15625,36.7763671875,13.78125,7.875,2.21875,15.3125,17.625,69.1875,65.625,0.425,0.327,0.727,0.625,0.625,-3.56,-3.52
2022.0,Tulane,25.310344827586206,14.448275862068966,8.068965517241379,6.724137931034483,31.388822829964326,13.517241379310345,7.931034482758621,3.2758620689655173,10.517241379310345,16.06896551724138,73.13793103448276,71.72413793103448,0.442,0.365,0.756,0.483,0.5555555555555556,6.74,5.33
2022.0,Tulsa,24.032258064516128,12.483870967741936,6.838709677419355,8.96774193548387,32.323621227887614,11.774193548387096,6.838709677419355,2.225806451612903,12.806451612903226,16.0,67.38709677419355,69.90322580645162,0.434,0.342,0.726,0.355,0.2222222222222222,1.56,4.07
2022.0,UAB,29.571428571428573,13.285714285714286,7.885714285714286,12.114285714285714,37.91102040816327,12.942857142857143,9.542857142857143,4.171428571428572,11.485714285714286,16.542857142857144,80.31428571428572,66.74285714285715,0.468,0.376,0.739,0.771,0.7777777777777778,10.9,-0.14
2022.0,UC Davis,25.041666666666668,11.666666666666666,6.083333333333333,8.875,33.921875,11.333333333333334,6.0,2.875,12.5,18.458333333333332,67.83333333333333,66.375,0.44,0.333,0.705,0.542,0.5,-3.7,-4.29
2022.0,UC Irvine,24.36,12.48,5.04,10.0,35.92,10.92,6.0,3.56,13.52,18.0,66.24,60.28,0.442,0.325,0.765,0.6,0.6666666666666666,1.59,-0.93
2022.0,UC Riverside,24.392857142857142,10.642857142857142,7.178571428571429,7.892857142857143,35.253826530612244,13.321428571428571,5.25,1.3214285714285714,12.321428571428571,16.035714285714285,66.60714285714286,63.714285714285715,0.442,0.32,0.72,0.571,0.5882352941176471,-0.92,-1.89
2022.0,UC San Diego,24.03448275862069,13.0,9.137931034482758,5.931034482758621,30.34720570749108,13.620689655172415,5.758620689655173,1.8275862068965518,12.551724137931034,14.620689655172415,70.20689655172414,70.55172413793103,0.444,0.37,0.748,0.448,0.3888888888888889,-7.04,-3.78
2022.0,UC Santa Barbara,26.964285714285715,14.428571428571429,5.428571428571429,9.071428571428571,34.56887755102041,15.642857142857142,6.25,2.9285714285714284,13.25,17.25,73.78571428571429,65.75,0.494,0.332,0.708,0.607,0.6,1.38,-4.39
