year_string,team_1_name,team_1_score,team_2_name,team_2_score,date_string
2016,Albany (NY),70,Siena,78,12-Dec
2016,Albany (NY),65,Saint Francis (PA),58,19-Dec
2016,Albany (NY),65,Niagara,56,23-Dec
2016,Albany (NY),71,St. Francis (NY),66,29-Dec
2016,Albany (NY),75,Cornell,70,2-Jan
2016,Albany (NY),73,Maryland-Baltimore County,59,6-Jan
2016,Albany (NY),69,Vermont,57,9-Jan
2016,Albany (NY),80,New Hampshire,75,12-Jan
2016,Albany (NY),79,Maine,81,15-Jan
2016,Albany (NY),80,Binghamton,59,18-Jan
2016,Albany (NY),63,Stony Brook,69,22-Jan
2016,Albany (NY),75,Massachusetts-Lowell,63,27-Jan
2016,Albany (NY),86,Hartford,60,30-Jan
2016,Albany (NY),79,Maryland-Baltimore County,73,3-Feb
2016,Albany (NY),75,Vermont,71,6-Feb
2016,Albany (NY),69,Binghamton,56,8-Feb
2016,Albany (NY),68,New Hampshire,69,11-Feb
2016,Albany (NY),108,Maine,64,14-Feb
2016,Albany (NY),82,Stony Brook,70,17-Feb
2016,Albany (NY),86,Massachusetts-Lowell,61,24-Feb
2016,Albany (NY),75,Hartford,59,27-Feb
2016,Albany (NY),59,Hartford,68,2-Mar
2016,Albany (NY),90,Ohio,94,16-Mar
2016,Alcorn State,46,Grand Canyon,79,19-Nov
2016,Alcorn State,66,Texas-El Paso,88,22-Nov
2016,Alcorn State,65,Portland,97,24-Nov
2016,Alcorn State,51,Oakland,84,27-Nov
2016,Alcorn State,71,Florida A&M,73,28-Nov
2016,Alcorn State,70,Indiana,112,30-Nov
2016,Alcorn State,43,Mercer,68,5-Dec
2016,Alcorn State,68,Blue Mountain College,60,14-Dec
2016,Alcorn State,76,Tennessee State,81,19-Dec
2016,Alcorn State,47,Tennessee-Martin,70,21-Dec
2016,Alcorn State,81,Louisiana College,69,30-Dec
2016,Alcorn State,73,Prairie View,70,2-Jan
2016,Alcorn State,58,Texas Southern,74,4-Jan
2016,Alcorn State,71,Jackson State,80,9-Jan
2016,Alcorn State,69,Grambling,53,11-Jan
2016,Alcorn State,93,Mississippi Valley State,87,16-Jan
2016,Alcorn State,73,Arkansas-Pine Bluff,65,18-Jan
2016,Alcorn State,64,Southern,75,30-Jan
2016,Alcorn State,72,Jackson State,64,6-Feb
2016,Alcorn State,66,Grambling,63,8-Feb
2016,Alcorn State,72,Mississippi Valley State,71,13-Feb
2016,Alcorn State,79,Arkansas-Pine Bluff,60,15-Feb
2016,Alcorn State,70,Southern,56,27-Feb
2016,Alcorn State,81,Prairie View,64,3-Mar
2016,Alcorn State,66,Texas Southern,76,5-Mar
2016,Alcorn State,61,Mississippi Valley State,64,9-Mar
2016,American,42,Rhode Island,65,13-Nov
2016,American,48,Hampton,61,17-Nov
2016,American,48,Saint Francis (PA),68,21-Nov
2016,American,44,Virginia Commonwealth,72,25-Nov
2016,American,68,New Hampshire,50,28-Nov
2016,American,56,Mount St. Mary's,81,1-Dec
2016,American,60,Youngstown State,56,4-Dec
2016,American,48,Wagner,55,6-Dec
2016,American,68,Stony Brook,86,17-Dec
2016,American,64,Maryland-Eastern Shore,79,20-Dec
2016,American,51,Louisiana State,79,22-Dec
2016,American,67,Loyola (MD),75,30-Dec
2016,American,37,Colgate,56,3-Jan
2016,American,54,Bucknell,72,6-Jan
2016,American,50,Lehigh,65,9-Jan
2016,American,50,Boston University,61,13-Jan
2016,American,45,Army,65,17-Jan
2016,American,81,Lafayette,73,20-Jan
2016,American,63,Navy,58,27-Jan
2016,American,54,Colgate,49,30-Jan
2016,American,58,Holy Cross,45,1-Feb
2016,American,69,Bucknell,55,3-Feb
2016,American,49,Lehigh,72,6-Feb
2016,American,51,Boston University,71,10-Feb
2016,American,59,Army,65,13-Feb
2016,American,60,Lafayette,59,17-Feb
2016,American,71,Holy Cross,70,21-Feb
2016,American,72,Navy,65,24-Feb
2016,American,67,Loyola (MD),66,27-Feb
2016,American,69,Boston University,64,3-Mar
2016,American,62,Lehigh,78,6-Mar
2016,Appalachian State,76,Jacksonville,68,14-Nov
2016,Appalachian State,70,Furman,79,17-Nov
2016,Appalachian State,61,Hampton,82,20-Nov
2016,Appalachian State,48,Tulane,76,22-Nov
2016,Appalachian State,73,Liberty,62,26-Nov
2016,Appalachian State,70,Mercer,71,27-Nov
2016,Appalachian State,84,Stephen F. Austin,94,29-Nov
2016,Appalachian State,80,Hofstra,86,6-Dec
2016,Appalachian State,55,Texas,67,15-Dec
2016,Appalachian State,66,Charlotte,82,19-Dec
2016,Appalachian State,70,North Carolina,94,21-Dec
2016,Appalachian State,56,Louisiana-Monroe,72,31-Dec
2016,Appalachian State,58,Louisiana,79,2-Jan
2016,Appalachian State,67,Texas-Arlington,71,7-Jan
2016,Appalachian State,76,Texas State,56,9-Jan
2016,Appalachian State,55,Arkansas-Little Rock,81,14-Jan
2016,Appalachian State,86,Arkansas State,72,16-Jan
2016,Appalachian State,76,Georgia State,67,21-Jan
2016,Appalachian State,100,Georgia Southern,101,25-Jan
2016,Appalachian State,75,Troy,71,28-Jan
2016,Appalachian State,60,South Alabama,73,30-Jan
2016,Appalachian State,76,Louisiana,87,4-Feb
2016,Appalachian State,90,Louisiana-Monroe,91,6-Feb
2016,Appalachian State,68,Texas State,69,11-Feb
2016,Appalachian State,60,Texas-Arlington,91,13-Feb
2016,Appalachian State,71,South Alabama,75,18-Feb
2016,Appalachian State,78,Troy,74,20-Feb
2016,Appalachian State,63,Georgia Southern,88,25-Feb
2016,Appalachian State,70,Georgia State,83,27-Feb
2016,Appalachian State,69,Arkansas-Little Rock,63,3-Mar
2016,Appalachian State,80,Arkansas State,73,5-Mar
2016,Arizona State,63,Sacramento State,66,13-Nov
2016,Arizona State,83,Belmont,74,16-Nov
2016,Arizona State,91,Kennesaw State,53,18-Nov
2016,Arizona State,79,North Carolina State,76,23-Nov
2016,Arizona State,73,Marquette,78,24-Nov
2016,Arizona State,70,UC-Santa Barbara,68,29-Nov
2016,Arizona State,79,Creighton,77,2-Dec
2016,Arizona State,67,Texas A&M,54,5-Dec
2016,Arizona State,58,Kentucky,72,12-Dec
2016,Arizona State,66,Nevada-Las Vegas,56,16-Dec
2016,Arizona State,98,Houston Baptist,79,19-Dec
2016,Arizona State,80,Stephen F. Austin,73,22-Dec
2016,Arizona State,75,Cal State Bakersfield,59,28-Dec
2016,Arizona State,82,Arizona,94,3-Jan
2016,Arizona State,65,Southern California,75,7-Jan
2016,Arizona State,74,UCLA,81,9-Jan
2016,Arizona State,84,Washington State,73,14-Jan
2016,Arizona State,85,Washington,89,16-Jan
2016,Arizona State,70,University of California,75,21-Jan
2016,Arizona State,73,Stanford,75,23-Jan
2016,Arizona State,86,Oregon State,68,28-Jan
2016,Arizona State,74,Oregon,91,31-Jan
2016,Arizona State,83,Washington,95,3-Feb
2016,Arizona State,67,Washington State,55,6-Feb
2016,Arizona State,74,Southern California,67,12-Feb
2016,Arizona State,65,UCLA,78,14-Feb
2016,Arizona State,61,Arizona,99,17-Feb
2016,Arizona State,46,Utah,81,25-Feb
2016,Arizona State,69,Colorado,79,28-Feb
2016,Arizona State,74,Stanford,64,3-Mar
2016,Arizona State,65,University of California,68,5-Mar
2016,Arizona State,66,Oregon State,75,9-Mar
2016,Arizona,79,Pacific,61,13-Nov
2016,Arizona,90,Bradley,60,16-Nov
2016,Arizona,88,Boise State,76,19-Nov
2016,Arizona,61,Northwestern State,42,22-Nov
2016,Arizona,75,Santa Clara,73,26-Nov
2016,Arizona,65,Providence,69,27-Nov
2016,Arizona,68,Boise State,59,29-Nov
2016,Arizona,68,Gonzaga,63,5-Dec
2016,Arizona,85,Fresno State,72,9-Dec
2016,Arizona,88,Missouri,52,13-Dec
2016,Arizona,92,Northern Arizona,37,16-Dec
2016,Arizona,82,Nevada-Las Vegas,70,19-Dec
2016,Arizona,85,Long Beach State,70,22-Dec
2016,Arizona,84,UCLA,87,7-Jan
2016,Arizona,101,Southern California,103,9-Jan
2016,Arizona,99,Washington,67,14-Jan
2016,Arizona,90,Washington State,66,16-Jan
2016,Arizona,71,Stanford,57,21-Jan
2016,Arizona,73,University of California,74,23-Jan
2016,Arizona,75,Oregon,83,28-Jan
2016,Arizona,80,Oregon State,63,30-Jan
2016,Arizona,79,Washington State,64,3-Feb
2016,Arizona,77,Washington,72,6-Feb
2016,Arizona,81,UCLA,75,12-Feb
2016,Arizona,86,Southern California,78,14-Feb
2016,Arizona,72,Colorado,75,24-Feb
2016,Arizona,64,Utah,70,27-Feb
2016,Arizona,64,University of California,61,3-Mar
2016,Arizona,94,Stanford,62,5-Mar
2016,Arizona,82,Colorado,78,10-Mar
2016,Arizona,89,Oregon,95,11-Mar
2016,Arizona,55,Wichita State,65,17-Mar
2016,Arkansas-Little Rock,76,Central Baptist,57,14-Nov
2016,Arkansas-Little Rock,95,Centenary (LA),49,18-Nov
2016,Arkansas-Little Rock,49,San Diego State,43,21-Nov
2016,Arkansas-Little Rock,54,East Carolina,46,26-Nov
2016,Arkansas-Little Rock,64,Tulsa,60,28-Nov
2016,Arkansas-Little Rock,79,Central Arkansas,73,1-Dec
2016,Arkansas-Little Rock,64,Idaho,54,5-Dec
2016,Arkansas-Little Rock,66,DePaul,44,12-Dec
2016,Arkansas-Little Rock,77,Central Arkansas,54,16-Dec
2016,Arkansas-Little Rock,84,Northern Arizona,57,20-Dec
2016,Arkansas-Little Rock,53,Texas Tech,65,22-Dec
2016,Arkansas-Little Rock,69,South Alabama,60,30-Dec
2016,Arkansas-Little Rock,67,Troy,61,2-Jan
2016,Arkansas-Little Rock,77,Louisiana,57,7-Jan
2016,Arkansas-Little Rock,58,Louisiana-Monroe,57,9-Jan
2016,Arkansas-Little Rock,73,Arkansas State,76,18-Jan
2016,Arkansas-Little Rock,77,Texas State,74,21-Jan
2016,Arkansas-Little Rock,68,Texas-Arlington,62,23-Jan
2016,Arkansas-Little Rock,80,Georgia Southern,67,28-Jan
2016,Arkansas-Little Rock,63,Georgia State,53,30-Jan
2016,Arkansas-Little Rock,72,Troy,49,4-Feb
2016,Arkansas-Little Rock,74,South Alabama,43,6-Feb
2016,Arkansas-Little Rock,82,Louisiana-Monroe,86,11-Feb
2016,Arkansas-Little Rock,68,Louisiana,64,13-Feb
2016,Arkansas-Little Rock,57,Georgia State,49,18-Feb
2016,Arkansas-Little Rock,75,Georgia Southern,61,20-Feb
2016,Arkansas-Little Rock,72,Texas-Arlington,60,25-Feb
2016,Arkansas-Little Rock,73,Texas State,68,27-Feb
2016,Arkansas-Little Rock,89,Arkansas State,80,1-Mar
2016,Arkansas-Little Rock,72,Louisiana,65,12-Mar
2016,Arkansas-Little Rock,70,Louisiana-Monroe,50,13-Mar
2016,Arkansas-Little Rock,85,Purdue,83,17-Mar
2016,Arkansas-Little Rock,61,Iowa State,78,19-Mar
2016,Arkansas-Pine Bluff,58,Seattle,56,13-Nov
2016,Arkansas-Pine Bluff,72,Oklahoma State,86,16-Nov
2016,Arkansas-Pine Bluff,46,Michigan State,92,20-Nov
2016,Arkansas-Pine Bluff,50,Cincinnati,99,22-Nov
2016,Arkansas-Pine Bluff,44,Nebraska,67,24-Nov
2016,Arkansas-Pine Bluff,60,Army,81,27-Nov
2016,Arkansas-Pine Bluff,62,Southeastern Louisiana,60,28-Nov
2016,Arkansas-Pine Bluff,47,Hawaii,75,2-Dec
2016,Arkansas-Pine Bluff,45,Virginia Tech,80,5-Dec
2016,Arkansas-Pine Bluff,64,Iowa State,78,13-Dec
2016,Arkansas-Pine Bluff,57,Santa Clara,69,15-Dec
2016,Arkansas-Pine Bluff,54,Texas Tech,94,19-Dec
2016,Arkansas-Pine Bluff,58,Ohio,65,21-Dec
2016,Arkansas-Pine Bluff,25,Missouri,78,29-Dec
2016,Arkansas-Pine Bluff,60,Mississippi Valley State,66,4-Jan
2016,Arkansas-Pine Bluff,55,Southern,69,16-Jan
2016,Arkansas-Pine Bluff,45,Prairie View,44,23-Jan
2016,Arkansas-Pine Bluff,49,Texas Southern,78,25-Jan
2016,Arkansas-Pine Bluff,63,Grambling,59,30-Jan
2016,Arkansas-Pine Bluff,53,Jackson State,66,1-Feb
2016,Arkansas-Pine Bluff,58,Southern,66,13-Feb
2016,Arkansas-Pine Bluff,55,Prairie View,57,20-Feb
2016,Arkansas-Pine Bluff,52,Texas Southern,54,22-Feb
2016,Arkansas-Pine Bluff,53,Grambling,51,27-Feb
2016,Arkansas-Pine Bluff,56,Jackson State,67,Feb-29
2016,Arkansas-Pine Bluff,78,Mississippi Valley State,71,5-Mar
2016,Arkansas State,70,Southern Illinois-Edwardsville,79,13-Nov
2016,Arkansas State,81,Lyon,37,16-Nov
2016,Arkansas State,75,Savannah State,76,18-Nov
2016,Arkansas State,78,Jackson State,69,22-Nov
2016,Arkansas State,68,Oregon,91,25-Nov
2016,Arkansas State,72,Baylor,94,27-Nov
2016,Arkansas State,78,Missouri,88,1-Dec
2016,Arkansas State,73,North Dakota State,74,4-Dec
2016,Arkansas State,104,Arkansas-Monticello,71,12-Dec
2016,Arkansas State,70,Tennessee-Martin,74,18-Dec
2016,Arkansas State,77,Central Arkansas,67,22-Dec
2016,Arkansas State,84,Troy,81,30-Dec
2016,Arkansas State,89,South Alabama,67,2-Jan
2016,Arkansas State,68,Louisiana-Monroe,65,7-Jan
2016,Arkansas State,71,Louisiana,69,9-Jan
2016,Arkansas State,64,Texas-Arlington,91,21-Jan
2016,Arkansas State,68,Texas State,78,23-Jan
2016,Arkansas State,75,Georgia State,69,28-Jan
2016,Arkansas State,66,Georgia Southern,71,30-Jan
2016,Arkansas State,79,South Alabama,73,4-Feb
2016,Arkansas State,70,Troy,71,6-Feb
2016,Arkansas State,73,Louisiana,83,11-Feb
2016,Arkansas State,73,Louisiana-Monroe,78,13-Feb
2016,Arkansas State,59,Georgia Southern,90,18-Feb
2016,Arkansas State,61,Georgia State,69,20-Feb
2016,Arkansas State,60,Texas State,71,25-Feb
2016,Arkansas State,75,Texas-Arlington,79,27-Feb
2016,Arkansas,86,Southern,68,13-Nov
2016,Arkansas,93,Charleston Southern,75,20-Nov
2016,Arkansas,73,Georgia Tech,83,26-Nov
2016,Arkansas,66,Stanford,69,27-Nov
2016,Arkansas,117,Northwestern State,78,1-Dec
2016,Arkansas,85,Wake Forest,88,4-Dec
2016,Arkansas,89,Evansville,76,8-Dec
2016,Arkansas,83,Tennessee Tech,57,12-Dec
2016,Arkansas,66,Mercer,69,19-Dec
2016,Arkansas,97,North Florida,72,22-Dec
2016,Arkansas,81,Dayton,85,30-Dec
2016,Arkansas,69,Texas A&M,92,2-Jan
2016,Arkansas,90,Vanderbilt,85,5-Jan
2016,Arkansas,82,Mississippi State,68,9-Jan
2016,Arkansas,94,Missouri,61,12-Jan
2016,Arkansas,74,Louisiana State,76,16-Jan
2016,Arkansas,66,Kentucky,80,21-Jan
2016,Arkansas,73,Georgia,76,23-Jan
2016,Arkansas,74,Texas A&M,71,27-Jan
2016,Arkansas,75,Texas Tech,68,30-Jan
2016,Arkansas,83,Florida,87,3-Feb
2016,Arkansas,85,Tennessee,67,6-Feb
2016,Arkansas,46,Mississippi State,78,9-Feb
2016,Arkansas,60,Mississippi,76,13-Feb
2016,Arkansas,86,Auburn,90,17-Feb
2016,Arkansas,84,Missouri,72,20-Feb
2016,Arkansas,85,Louisiana State,65,23-Feb
2016,Arkansas,75,Tennessee,65,27-Feb
2016,Arkansas,61,South Carolina,76,5-Mar
2016,Arkansas,61,Florida,68,10-Mar
2016,Army,93,Ferrum,54,13-Nov
2016,Army,75,Binghamton,60,15-Nov
2016,Army,96,Fairleigh Dickinson,85,18-Nov
2016,Army,81,George Washington,92,22-Nov
2016,Army,80,Tennessee,95,24-Nov
2016,Army,103,Gardner-Webb,98,28-Nov
2016,Army,84,Maine,71,2-Dec
2016,Army,77,Bryant,55,8-Dec
2016,Army,83,Marist,89,20-Dec
2016,Army,91,Monmouth,84,28-Dec
2016,Army,88,Lehigh,82,30-Dec
2016,Army,76,Bucknell,84,2-Jan
2016,Army,73,Lafayette,76,6-Jan
2016,Army,73,Loyola (MD),59,9-Jan
2016,Army,66,Colgate,80,13-Jan
2016,Army,65,Holy Cross,69,20-Jan
2016,Army,67,Boston University,76,27-Jan
2016,Army,66,Bucknell,94,30-Jan
2016,Army,50,Navy,64,1-Feb
2016,Army,84,Lafayette,81,3-Feb
2016,Army,99,Loyola (MD),100,6-Feb
2016,Army,82,Colgate,72,8-Feb
2016,Army,72,Holy Cross,68,17-Feb
2016,Army,80,Navy,78,20-Feb
2016,Army,80,Boston University,71,23-Feb
2016,Army,72,Lehigh,82,27-Feb
2016,Army,79,Colgate,72,3-Mar
2016,Army,38,Holy Cross,60,6-Mar
2016,Army,65,NJIT,79,16-Mar
2016,Auburn,84,Colorado,91,17-Nov
2016,Auburn,92,Georgia Southern,62,20-Nov
2016,Auburn,119,Northwestern State,81,27-Nov
2016,Auburn,81,Coastal Carolina,78,2-Dec
2016,Auburn,81,Middle Tennessee,88,12-Dec
2016,Auburn,78,Mercer,71,15-Dec
2016,Auburn,61,Xavier,85,19-Dec
2016,Auburn,83,New Mexico,78,22-Dec
2016,Auburn,51,Harvard,69,23-Dec
2016,Auburn,67,Hawaii,79,25-Dec
2016,Auburn,83,Tennessee,77,2-Jan
2016,Auburn,69,South Carolina,81,5-Jan
2016,Auburn,61,Missouri,76,9-Jan
2016,Auburn,57,Vanderbilt,75,12-Jan
2016,Auburn,75,Kentucky,70,16-Jan
2016,Auburn,63,Florida,95,23-Jan
2016,Auburn,63,Mississippi,80,27-Jan
2016,Auburn,63,Oklahoma State,74,30-Jan
2016,Auburn,68,Louisiana State,80,2-Feb
2016,Auburn,55,Georgia,65,6-Feb
2016,Auburn,45,Tennessee,71,9-Feb
2016,Auburn,57,Vanderbilt,86,13-Feb
2016,Auburn,59,Mississippi,69,20-Feb
2016,Auburn,84,Georgia,81,24-Feb
2016,Auburn,63,Texas A&M,81,1-Mar
2016,Auburn,66,Mississippi State,79,5-Mar
2016,Auburn,59,Tennessee,97,9-Mar
2016,Austin Peay,41,Vanderbilt,80,13-Nov
2016,Austin Peay,76,Indiana,102,16-Nov
2016,Austin Peay,77,IPFW,80,18-Nov
2016,Austin Peay,64,Cal Poly,73,21-Nov
2016,Austin Peay,91,Northern Colorado,76,22-Nov
2016,Austin Peay,83,Oakland City,55,25-Nov
2016,Austin Peay,74,Samford,73,28-Nov
2016,Austin Peay,48,Texas A&M-Corpus Christi,61,2-Dec
2016,Austin Peay,80,Troy,71,5-Dec
2016,Austin Peay,68,IPFW,85,12-Dec
2016,Austin Peay,70,North Florida,80,16-Dec
2016,Austin Peay,92,Lipscomb,84,20-Dec
2016,Austin Peay,84,Wofford,77,22-Dec
2016,Austin Peay,70,Texas A&M-Corpus Christi,74,28-Dec
2016,Austin Peay,112,Westminster (MO),61,30-Dec
2016,Austin Peay,70,Eastern Kentucky,79,2-Jan
2016,Austin Peay,73,Jacksonville State,54,7-Jan
2016,Austin Peay,66,Tennessee Tech,72,9-Jan
2016,Austin Peay,52,Tennessee State,66,14-Jan
2016,Austin Peay,58,Belmont,76,16-Jan
2016,Austin Peay,90,Southern Illinois-Edwardsville,86,21-Jan
2016,Austin Peay,86,Eastern Illinois,87,23-Jan
2016,Austin Peay,65,Morehead State,75,27-Jan
2016,Austin Peay,86,Southeast Missouri State,80,30-Jan
2016,Austin Peay,77,Tennessee-Martin,86,4-Feb
2016,Austin Peay,76,Murray State,73,6-Feb
2016,Austin Peay,79,Eastern Illinois,70,10-Feb
2016,Austin Peay,84,Tennessee-Martin,85,13-Feb
2016,Austin Peay,60,Murray State,76,20-Feb
2016,Austin Peay,80,Southern Illinois-Edwardsville,75,25-Feb
2016,Austin Peay,83,Southeast Missouri State,75,27-Feb
2016,Austin Peay,92,Tennessee Tech,72,2-Mar
2016,Austin Peay,74,Tennessee State,72,3-Mar
2016,Austin Peay,97,Belmont,96,4-Mar
2016,Austin Peay,83,Tennessee-Martin,73,5-Mar
2016,Austin Peay,79,Kansas,105,17-Mar
